"OM_CENTRALIZADA_ID","OM_CENTRALIZADORA_ID","GESTORIA_ID","CONTATO","TELEFONE","CRIACAO","MODIFICACAO","TIPO_CENTRALIZACAO_ID","DATA_INICIO","DATA_FIM"
10389,10056,2,,,2002-01-01 00:00:00.000,2017-10-20 14:45:29.000,1,2004-01-01 00:00:00.000,2015-04-30 00:00:00.000
10396,10056,2,,,2002-01-01 00:00:00.000,2017-10-20 14:46:09.000,3,2004-01-01 00:00:00.000,2015-04-26 00:00:00.000
10124,10137,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,2,2004-01-01 00:00:00.000,
10148,10165,2,,,2002-01-01 00:00:00.000,2020-08-04 10:42:17.000,1,2004-01-01 00:00:00.000,2020-05-30 00:00:00.000
10293,10125,2,,,2002-01-01 00:00:00.000,2024-05-23 11:02:55.000,1,2004-01-01 00:00:00.000,2024-04-01 00:00:00.000
10128,10084,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,4,2004-01-01 00:00:00.000,
10303,10139,2,,,2002-01-01 00:00:00.000,2017-10-23 14:27:27.000,1,2004-01-01 00:00:00.000,2017-10-14 00:00:00.000
30040,30040,1,"1ºSG-ES MENDES","87122274",2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10139,10317,1,SANTANA FERREIRA,"8126-5157",2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10270,10120,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10267,10267,1,SO-MR PAULO SÉRGIO,"2189-1473",2002-01-01 00:00:00.000,2011-09-20 12:03:44.000,,2004-01-01 00:00:00.000,
10218,10215,2,,,2011-09-30 14:46:53.000,2022-04-07 13:38:31.000,1,2011-10-01 00:00:00.000,
10022,10022,1,,"3233-6264",2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10040,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10087,10371,1,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10239,10371,1,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10127,10371,1,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10095,10095,1,,"9221234516",2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10052,10052,1,"3SG MT LOPES","2126-6260",2002-01-01 00:00:00.000,2021-09-28 14:55:34.000,,2004-01-01 00:00:00.000,
10137,10056,2, , ,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,4,2004-01-01 00:00:00.000,
10278,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10051,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10064,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10113,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10157,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10188,10032,2,,,2002-01-01 00:00:00.000,2022-03-09 15:23:19.000,1,2004-01-01 00:00:00.000,2014-09-01 00:00:00.000
10299,10032,2,,,2002-01-01 00:00:00.000,2022-03-09 15:50:27.000,1,2004-01-01 00:00:00.000,2014-09-01 00:00:00.000
10383,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10391,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10054,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10174,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10044,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:39:39.000,4,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10285,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10318,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10366,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10377,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10083,10141,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10149,10141,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10209,10141,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10241,10141,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10301,10141,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10012,10322,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10201,10322,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10217,10322,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10328,10322,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10503,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10045,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:39:46.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10267,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:40:01.000,4,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10872,10324,2,,(21)2197-7548,2012-04-20 14:13:31.000,2016-02-17 14:27:44.000,4,2012-04-11 00:00:00.000,
10872,10056,2,,(21)2197-7548,2012-04-20 14:22:05.000,2017-10-20 14:14:58.000,3,2012-04-11 00:00:00.000,2015-04-19 00:00:00.000
10194,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:39:52.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10247,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:55:24.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10224,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:40:22.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10091,10340,2,,,2002-01-01 00:00:00.000,2023-07-04 15:40:09.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10127,10371,2,,,2002-01-01 00:00:00.000,2015-07-14 11:27:13.000,1,2004-01-01 00:00:00.000,
10239,10371,2,,,2002-01-01 00:00:00.000,2022-03-25 15:24:05.000,4,2004-01-01 00:00:00.000,2021-03-09 00:00:00.000
10327,10371,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10204,10176,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10046,10126,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10102,10140,2,,"8172-7455",2002-01-01 00:00:00.000,2016-09-14 10:27:03.000,4,2004-01-01 00:00:00.000,2016-08-01 00:00:00.000
10168,10168,1,,"3429-1600",2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,,2004-01-01 00:00:00.000,
10208,10138,2,,,2009-03-23 17:10:52.000,2024-09-05 10:58:29.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10175,10138,2,,,2009-03-23 17:10:56.000,2024-09-06 15:25:52.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10074,10138,2,,,2009-03-23 17:11:01.000,2024-09-05 10:57:14.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10363,10138,2,,,2009-03-23 17:11:05.000,2024-09-05 10:58:58.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10214,10138,2,,,2009-03-23 17:11:08.000,2024-09-05 10:58:38.000,4,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10036,10138,2,,,2009-03-23 17:11:12.000,2024-09-05 10:58:20.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10093,10138,2,,,2009-03-23 17:11:15.000,2024-09-05 10:58:46.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10347,10138,2,,,2009-03-23 17:11:19.000,2024-09-05 10:57:37.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10243,10138,2,,,2009-03-23 17:11:22.000,2024-09-05 10:59:48.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10309,10138,2,,,2009-03-23 17:11:26.000,2024-07-19 13:51:55.000,1,2009-04-01 00:00:00.000,2024-06-30 00:00:00.000
10194,10178,2,,,2009-03-23 17:18:57.000,2009-04-08 15:11:56.000,1,2009-04-01 00:00:00.000,
10245,10056,2,,,2002-01-01 00:00:00.000,2018-02-07 08:49:56.000,4,2004-01-01 00:00:00.000,2016-02-01 00:00:00.000
10407,10032,2,,,2009-04-01 00:00:00.000,2009-04-01 00:00:00.000,1,2009-04-01 00:00:00.000,
10185,10163,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10255,10163,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10315,10163,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10078,10163,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10187,10215,2,,,2009-04-28 15:39:44.000,2021-06-30 15:07:28.000,1,2009-05-01 00:00:00.000,
10303,10140,2,,,2002-01-01 00:00:00.000,2021-04-08 08:02:48.000,4,2004-01-01 00:00:00.000,2021-04-01 00:00:00.000
10028,10215,2,,,2009-04-28 15:39:53.000,2009-04-28 15:39:53.000,1,2009-05-01 00:00:00.000,
10118,10215,2,,,2009-04-28 15:39:58.000,2009-04-28 15:39:58.000,1,2009-05-01 00:00:00.000,
10501,10215,2,,,2009-04-28 15:40:03.000,2009-04-28 15:40:03.000,1,2009-05-01 00:00:00.000,
10385,10215,2,,,2009-04-28 15:40:06.000,2009-04-28 15:40:06.000,1,2009-05-01 00:00:00.000,
10290,10215,2,,,2009-04-28 15:40:10.000,2009-04-28 15:40:10.000,1,2009-05-01 00:00:00.000,
10306,10215,2,,,2009-04-28 15:40:15.000,2009-04-28 15:40:15.000,1,2009-05-01 00:00:00.000,
10102,10139,2,,,2002-01-01 00:00:00.000,2021-07-20 16:22:29.000,4,2004-01-01 00:00:00.000,2021-06-30 00:00:00.000
10336,10139,2,,,2002-01-01 00:00:00.000,2021-07-20 16:21:46.000,4,2004-01-01 00:00:00.000,2021-06-30 00:00:00.000
10088,10139,2,,,2002-01-01 00:00:00.000,2018-10-30 11:20:48.000,4,2004-01-01 00:00:00.000,2018-09-30 00:00:00.000
10274,10370,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10270,10163,2,,,2002-01-01 00:00:00.000,2011-05-09 11:20:23.000,1,2004-01-01 00:00:00.000,2011-03-31 00:00:00.000
10117,10167,2,,,2009-07-23 18:49:50.000,2023-06-01 14:19:29.000,1,2009-08-01 00:00:00.000,2022-08-24 00:00:00.000
10117,10117,2,,,2009-07-23 18:49:54.000,2009-07-23 18:49:54.000,2,2009-08-01 00:00:00.000,
10023,10311,2,,,2009-07-23 18:49:59.000,2022-06-10 13:35:04.000,1,2009-08-01 00:00:00.000,2022-04-30 00:00:00.000
10253,10311,2,,,2009-07-23 18:50:03.000,2022-06-10 13:35:50.000,1,2009-08-01 00:00:00.000,2022-04-30 00:00:00.000
10330,10311,2,,,2009-07-23 18:50:07.000,2022-06-10 13:35:39.000,1,2009-08-01 00:00:00.000,2022-04-30 00:00:00.000
10336,10140,2,,,2010-06-16 15:17:15.000,2022-03-09 11:25:53.000,4,2004-01-01 00:00:00.000,2021-04-01 00:00:00.000
10105,10140,2,,,2010-06-16 15:17:19.000,2021-04-08 16:09:45.000,4,2004-01-01 00:00:00.000,2021-04-01 00:00:00.000
10158,10311,2,"2T CARVALHO","84114550",2010-07-09 12:06:27.000,2010-07-09 12:06:27.000,1,2010-07-01 00:00:00.000,2010-07-31 00:00:00.000
10111,10236,2,,,2010-08-03 09:27:04.000,2010-08-03 09:27:04.000,1,2009-12-01 00:00:00.000,2010-08-02 00:00:00.000
10506,10319,2,,,2010-08-12 13:47:01.000,2010-08-26 10:17:24.000,1,2010-08-01 00:00:00.000,
10092,10129,2,"1ºTEN RAFAEL PEIXOTO","6732341160",2010-10-15 17:29:27.000,2010-10-15 17:29:27.000,1,2010-10-01 00:00:00.000,
10025,10311,2,,,2009-08-14 18:04:03.000,2022-06-10 13:35:15.000,4,2009-08-01 00:00:00.000,2022-04-30 00:00:00.000
10302,10311,2,,,2009-08-14 18:04:06.000,2022-03-09 14:05:52.000,4,2009-08-01 00:00:00.000,2022-03-09 00:00:00.000
10233,10311,2,,,2009-09-03 13:11:00.000,2009-09-03 13:11:00.000,1,2009-07-01 00:00:00.000,2009-07-31 00:00:00.000
10333,10333,2,,,2009-11-24 16:45:18.000,2009-11-24 16:45:18.000,2,2009-12-01 00:00:00.000,
10167,10311,2,,,2010-05-04 08:42:00.000,2022-06-10 13:34:46.000,4,2010-04-19 00:00:00.000,2022-04-30 00:00:00.000
10117,10311,2,,,2010-05-04 08:43:47.000,2022-03-09 14:05:17.000,4,2010-05-04 00:00:00.000,2022-03-09 00:00:00.000
10066,10129,2,,"6732341052",2011-06-13 14:44:44.000,2013-12-04 15:59:47.000,1,2011-06-01 00:00:00.000,2013-11-30 00:00:00.000
10066,10098,2,,,2002-01-01 00:00:00.000,2014-06-10 10:49:46.000,1,2013-12-01 00:00:00.000,2014-05-31 00:00:00.000
10190,10190,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2009-01-01 00:00:00.000,
10125,10125,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2010-08-01 00:00:00.000,
10319,10319,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2010-08-01 00:00:00.000,
10371,10371,1,,,2002-01-01 00:00:00.000,2021-09-01 12:43:10.000,1,2004-01-01 00:00:00.000,
10311,10311,2,,,2002-01-01 00:00:00.000,2022-06-10 13:35:28.000,1,2004-01-01 00:00:00.000,2022-04-30 00:00:00.000
10138,10138,2,,,2002-01-01 00:00:00.000,2024-09-05 10:58:01.000,1,2004-01-01 00:00:00.000,2024-06-30 00:00:00.000
10505,10505,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10129,10129,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
11433,10215,2,,(0 XX 21) 2104-5344 Retelma: 8110-5344,2014-01-13 14:54:09.000,2014-01-13 14:54:09.000,1,2014-01-01 00:00:00.000,
10215,10215,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10126,10126,2,,,2014-04-14 13:25:04.000,2014-04-14 13:25:04.000,1,2004-01-01 00:00:00.000,
11693,10140,2,,"8910-4321",2014-05-13 16:30:47.000,2022-03-10 08:07:18.000,4,2014-05-01 00:00:00.000,2021-05-01 00:00:00.000
11833,11813,2,,,2014-07-21 13:50:12.000,2014-07-21 13:50:12.000,1,2014-07-01 00:00:00.000,
10140,10140,2,,,2013-12-04 11:25:26.000,2023-07-12 10:54:06.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10052,10052,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10329,10329,2,,,2002-01-01 00:00:00.000,2025-06-24 10:28:40.000,1,2009-01-01 00:00:00.000,2025-05-31 00:00:00.000
10032,10032,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10178,10178,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10370,10370,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10288,10288,2,,,2014-02-14 10:45:37.000,2014-02-14 10:45:37.000,1,2004-11-01 00:00:00.000,
10154,10154,2,,,2014-04-08 15:40:14.000,2023-05-25 13:22:00.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
11853,11853,2,,,2014-07-21 13:58:33.000,2014-07-21 13:58:33.000,1,2014-07-01 00:00:00.000,
10324,10324,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10139,10139,2,,,2002-01-01 00:00:00.000,2021-08-24 09:30:13.000,1,2004-01-01 00:00:00.000,2021-09-01 00:00:00.000
10322,10322,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10340,10340,2,,,2002-01-01 00:00:00.000,2023-07-06 10:40:47.000,1,2004-01-01 00:00:00.000,2023-05-31 00:00:00.000
10077,10077,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10006,10006,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10163,10163,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
30040,30040,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10210,10210,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10167,10167,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10056,10056,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10141,10141,2,"2126-5294",,2002-01-01 00:00:00.000,2017-01-19 14:46:32.000,1,2004-01-01 00:00:00.000,
10084,10084,2,,,2002-01-01 00:00:00.000,2002-01-01 00:00:00.000,1,2004-01-01 00:00:00.000,
10098,10098,2,,"6732341047",2002-01-01 00:00:00.000,2015-06-17 17:17:40.000,3,2004-01-01 00:00:00.000,2015-05-31 00:00:00.000
11675,11675,2,,,2014-03-14 10:13:51.000,2014-03-14 10:13:51.000,1,2014-03-01 00:00:00.000,
11693,10215,2,,,2014-05-14 10:48:53.000,2021-08-19 17:53:19.000,4,2014-05-01 00:00:00.000,2020-12-31 00:00:00.000
10066,10129,2,,,2014-06-10 10:51:02.000,2014-06-10 10:51:02.000,1,2014-06-01 00:00:00.000,
10007,10129,2,,,2014-06-10 10:54:02.000,2014-06-10 10:54:02.000,1,2014-06-01 00:00:00.000,
10049,10324,2,,,2014-02-13 10:32:53.000,2016-02-17 14:27:22.000,4,2014-02-01 00:00:00.000,
10049,10056,2,,,2014-02-13 10:33:19.000,2017-10-20 13:59:37.000,3,2014-02-01 00:00:00.000,2015-04-30 00:00:00.000
10672,10505,2,,"8812-8363",2011-06-16 14:50:35.000,2021-08-09 14:21:51.000,4,2011-07-01 00:00:00.000,
10308,10308,2,,"(0XX13) 3223-5632 Retelma: 8850-1001, 8850-1002",2012-05-10 13:17:13.000,2023-06-20 15:36:38.000,1,2012-05-01 00:00:00.000,2014-12-31 00:00:00.000
10300,10288,2,,,2009-05-26 18:35:25.000,2009-05-26 18:35:25.000,1,2009-06-01 00:00:00.000,
10164,10154,2,,,2009-05-26 18:35:31.000,2023-05-25 13:32:59.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
10365,10154,2,,,2009-05-26 18:35:35.000,2023-05-25 13:29:21.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
10405,10154,2,,,2009-05-26 18:35:38.000,2023-05-26 14:02:17.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
10211,10154,2,,,2009-05-26 18:35:41.000,2023-05-26 16:24:31.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
10031,10154,2,,,2009-05-26 18:35:44.000,2023-05-25 13:24:50.000,1,2009-06-01 00:00:00.000,2023-04-30 00:00:00.000
10409,30040,2,,,2009-08-26 14:36:33.000,2022-11-07 16:30:59.000,1,2010-03-01 00:00:00.000,2021-05-25 00:00:00.000
10096,30040,2,,,2009-08-26 14:36:41.000,2010-04-14 13:35:48.000,3,2009-09-01 00:00:00.000,2010-03-31 00:00:00.000
10096,10096,2,,,2009-08-26 14:36:46.000,2010-04-14 13:38:27.000,2,2009-09-01 00:00:00.000,2010-03-31 00:00:00.000
10258,10329,2,,,2009-08-26 14:36:51.000,2025-06-24 10:24:37.000,1,2009-09-01 00:00:00.000,2025-05-31 00:00:00.000
10161,10329,2,,,2009-08-26 14:36:55.000,2025-06-24 10:21:29.000,1,2009-09-01 00:00:00.000,2025-05-31 00:00:00.000
10246,10329,2,,,2009-08-26 14:36:58.000,2025-06-24 10:23:38.000,1,2009-09-01 00:00:00.000,2025-05-31 00:00:00.000
10218,10140,2,,,2011-09-30 16:03:01.000,2023-07-12 10:54:20.000,1,2011-10-01 00:00:00.000,2023-05-31 00:00:00.000
10200,10324,2,,,2011-09-22 10:26:24.000,2011-09-26 15:41:47.000,4,2011-10-01 00:00:00.000,
10317,10324,2,,,2011-09-22 10:26:27.000,2011-09-26 15:44:22.000,4,2011-10-01 00:00:00.000,
10296,10324,2,,,2011-09-22 10:26:31.000,2011-09-26 15:43:08.000,4,2011-10-01 00:00:00.000,
10152,10079,2,,,2009-06-25 14:13:22.000,2009-06-25 14:13:22.000,1,2009-07-01 00:00:00.000,
10221,10079,2,,,2009-06-25 14:13:25.000,2009-06-25 14:13:25.000,1,2009-07-01 00:00:00.000,
10289,10079,2,,,2009-06-25 14:13:28.000,2009-06-25 14:13:28.000,1,2009-07-01 00:00:00.000,
10092,10098,2,,,2009-09-23 14:06:40.000,2010-11-11 11:10:20.000,1,2009-10-01 00:00:00.000,2010-09-30 00:00:00.000
10066,10098,2,,,2009-09-23 14:06:43.000,2011-06-06 18:26:58.000,1,2009-10-01 00:00:00.000,2011-05-31 00:00:00.000
10007,10098,2,"3º SG-BANDEIRA","3234-1053",2009-09-23 14:06:46.000,2014-06-10 10:53:44.000,1,2009-10-01 00:00:00.000,2014-05-31 00:00:00.000
10015,10129,2,,,2009-09-23 14:06:50.000,2009-09-23 14:06:50.000,1,2009-10-01 00:00:00.000,
10160,10129,2,,,2009-09-23 14:06:53.000,2009-09-23 14:06:53.000,1,2009-10-01 00:00:00.000,
10155,10129,2,,,2009-09-23 14:06:56.000,2009-09-23 14:06:56.000,1,2009-10-01 00:00:00.000,
10345,10129,2,,,2009-09-23 14:06:59.000,2009-09-23 14:06:59.000,1,2009-10-01 00:00:00.000,
10181,10129,2,,,2009-09-23 14:07:03.000,2009-09-23 14:07:03.000,1,2009-10-01 00:00:00.000,
10321,10190,2,,,2009-10-28 12:53:38.000,2009-10-28 12:53:38.000,1,2009-11-01 00:00:00.000,
10240,10210,2,,,2009-11-24 11:45:20.000,2009-11-24 11:45:20.000,1,2009-12-01 00:00:00.000,
10022,10370,2,,,2009-11-24 11:45:24.000,2009-11-24 11:45:24.000,1,2009-12-01 00:00:00.000,
10114,10014,2,,,2009-11-24 11:45:31.000,2009-11-24 11:45:31.000,1,2009-12-01 00:00:00.000,
10183,10014,2,,,2009-11-24 11:45:34.000,2009-11-24 11:45:34.000,1,2009-12-01 00:00:00.000,
10111,10111,2,,,2009-11-24 11:45:38.000,2010-08-03 09:26:51.000,1,2010-08-03 00:00:00.000,
30040,10329,2,,,2010-04-01 09:43:09.000,2025-06-26 09:36:53.000,4,2010-03-01 00:00:00.000,2025-05-31 00:00:00.000
10409,10329,2,,,2010-04-01 09:44:14.000,2013-08-01 11:10:55.000,3,2010-03-01 00:00:00.000,2013-06-30 00:00:00.000
10096,30040,2,,,2010-04-14 13:36:12.000,2010-04-14 13:36:12.000,1,2010-04-01 00:00:00.000,
10611,10163,2,,(21) 2622-5577,2011-03-31 14:53:57.000,2011-05-09 11:26:58.000,1,2004-01-01 00:00:00.000,
10200,10056,2,,,2011-09-22 09:18:08.000,2017-10-20 14:10:21.000,3,2011-10-01 00:00:00.000,2015-04-19 00:00:00.000
10317,10056,2,,,2011-09-22 09:36:54.000,2017-10-20 14:18:19.000,3,2011-10-01 00:00:00.000,2015-04-19 00:00:00.000
10296,10056,2,,,2011-09-22 09:39:57.000,2017-10-20 14:12:09.000,3,2011-10-01 00:00:00.000,2015-04-19 00:00:00.000
10324,10056,2,,,2011-09-22 09:43:32.000,2017-10-20 14:13:33.000,3,2011-10-01 00:00:00.000,2015-04-19 00:00:00.000
10890,10215,2,,,2012-04-27 13:22:10.000,2020-04-08 15:50:02.000,1,2012-05-01 00:00:00.000,2017-09-30 00:00:00.000
10000,10000,2,,,2013-06-19 09:24:11.000,2013-06-19 09:24:11.000,1,2002-01-01 00:00:00.000,
10035,10035,2,,(0 XX 45) 3523-5626,2013-06-18 10:25:33.000,2013-06-18 13:34:09.000,1,2002-01-01 00:00:00.000,
10070,10070,2,,,2013-06-19 09:27:04.000,2013-06-19 09:27:04.000,1,2002-01-01 00:00:00.000,
10001,10001,2,,,2013-06-19 09:29:28.000,2023-06-05 14:31:59.000,1,2002-01-01 00:00:00.000,2022-10-01 00:00:00.000
10076,10076,2,,,2013-06-19 09:51:57.000,2013-06-19 09:51:57.000,1,2002-01-01 00:00:00.000,
10085,10085,2,,,2013-06-19 09:52:59.000,2013-06-19 09:52:59.000,1,2002-01-01 00:00:00.000,
10086,10086,2,,,2013-06-19 09:53:00.000,2013-06-19 09:53:00.000,1,2002-01-01 00:00:00.000,
10094,10094,2,,,2013-06-19 09:53:01.000,2013-06-19 09:53:01.000,1,2002-01-01 00:00:00.000,
10107,10107,2,,,2013-06-19 09:53:03.000,2013-06-19 09:53:03.000,1,2002-01-01 00:00:00.000,
10110,10110,2,,,2013-06-19 09:53:04.000,2013-06-19 09:53:04.000,1,2002-01-01 00:00:00.000,
10112,10112,2,,,2013-06-19 09:53:06.000,2013-06-19 09:53:06.000,1,2002-01-01 00:00:00.000,
10115,10115,2,,,2013-06-19 09:53:08.000,2013-06-19 09:53:08.000,1,2002-01-01 00:00:00.000,
10133,10133,2,,,2013-06-19 09:54:41.000,2013-06-19 09:54:41.000,1,2002-01-01 00:00:00.000,
10147,10147,2,,,2013-06-19 09:54:42.000,2013-06-19 09:54:42.000,1,2002-01-01 00:00:00.000,
10159,10159,2,,,2013-06-19 09:54:45.000,2013-06-19 09:54:45.000,1,2002-01-01 00:00:00.000,
10177,10177,2,,,2013-06-19 09:54:46.000,2013-06-19 09:54:46.000,1,2002-01-01 00:00:00.000,
10182,10182,2,,,2013-06-19 09:54:48.000,2013-06-19 09:54:48.000,1,2002-01-01 00:00:00.000,
10212,10212,2,,,2013-06-19 09:54:50.000,2013-06-19 09:54:50.000,1,2002-01-01 00:00:00.000,
